"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","doJOZc","W4Efsd 7","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Alquiler+de+Consultorios+Medicos+Palermo/data=!4m7!3m6!1s0x95bcb59b37ebeb8d:0xd88e482c43fddf93!8m2!3d-34.5794231!4d-58.4247229!16s%2Fg%2F1v9gwng9!19sChIJjevrN5u1vJURk9_9QyxIjtg?authuser=0&hl=es-419&rclk=1","Alquiler de Consultorios Medicos Palermo","3.8","(46)","Centro médico","·","·","Fray Justo Sta. María de Oro 2494 1425","Cerrado","⋅ Abre a las 10 a.m.","011 15-2494-5840","https://consultoriosmedicospalermo.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Dr",". Ramón excelente"
"https://www.google.com/maps/place/Centro+M%C3%A9dico+Marueg/data=!4m7!3m6!1s0x95bcc93a4044da15:0xc13728535e97da75!8m2!3d-34.5332199!4d-58.5746719!16s%2Fg%2F1tqcmdkb!19sChIJFdpEQDrJvJURddqXXlMoN8E?authuser=0&hl=es-419&rclk=1","Centro Médico Marueg","2.7","(78)","Médico","·","·","Pacífico Rodríguez 7178, PACIFICIO RODRIGUEZ 7148","Cerrado","⋅ Abre a las 8 a.m.","011 2657-0509","https://www.centromedicomarueg.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy buen trato y profesionales muy cordiales.""","",""
"https://www.google.com/maps/place/Cordini+Mar%C3%ADa+Luisa+Especialista+Clinica+Medica/data=!4m7!3m6!1s0x95bcca5ceb1c833b:0xdb3debaba2f3918b!8m2!3d-34.6142992!4d-58.427139!16s%2Fg%2F1tfb7rhs!19sChIJO4Mc61zKvJURi5HzoqvrPds?authuser=0&hl=es-419&rclk=1","Cordini María Luisa Especialista Clinica Medica","4.3","(12)","Clínica ambulatoria","·","Galería Kineret, Av. Rivadavia 4370","","","","011 4981-0224","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy buena atención, contención y trato profesional""","",""
"https://www.google.com/maps/place/Centro+M%C3%A9dico+San+Antonio/data=!4m7!3m6!1s0x95bcbf08f8f93437:0xeacd3d8ec0d46fd4!8m2!3d-34.6620682!4d-58.6982973!16s%2Fg%2F1thzq289!19sChIJNzT5-Ai_vJUR1G_UwI49zeo?authuser=0&hl=es-419&rclk=1","Centro Médico San Antonio","3.2","(188)","Centro médico","·","·","Zárate 360","Cerrado","⋅ Abre a las 9 a.m.","0220 483-7788","http://www.cemesa.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""No tenía idea que había un centro","medico","cerca de Padua."""
"https://www.google.com/maps/place/Centro+Medico+Virgen+de+Copacabanaa/data=!4m7!3m6!1s0x95bcc98ec27e16c9:0x684b1efe286bd6f!8m2!3d-34.6296391!4d-58.4699823!16s%2Fg%2F1hc1fdhf_!19sChIJyRZ-wo7JvJURb72G4u-xhAY?authuser=0&hl=es-419&rclk=1","Centro Medico Virgen de Copacabanaa","2.8","(163)","Médico de medicina general","·","·","Av. Nazca 87","Cerrado","⋅ Abre a las 8 a.m.","011 4612-0383","http://centromedicovirgendecopacabana.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lo recomiendo fui al","medico clinico","me atendio muy bien"""
"https://www.google.com/maps/place/CMP+Consultorios+M%C3%A9dicos+Privados/data=!4m7!3m6!1s0x95bcc7662eb01c6b:0x2f81666bb282e604!8m2!3d-34.6414849!4d-58.5683507!16s%2Fg%2F11fqpfccsd!19sChIJaxywLmbHvJURBOaCsmtmgS8?authuser=0&hl=es-419&rclk=1","CMP Consultorios Médicos Privados","2.5","(523)","Centro médico","·","·","Av. Rivadavia 14276","Cerrado","⋅ Abre a las 8:30 a.m.","011 4469-6900","http://cmpramosmejia.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy buena atención profesional y buen trato en la  recepción""","",""
"https://www.google.com/maps/place/Dra.+Alejandra+Villaverde/data=!4m7!3m6!1s0x95bcc96cc9891681:0xacedf9b664ec2336!8m2!3d-34.6167464!4d-58.5034672!16s%2Fg%2F11h2hhr323!19sChIJgRaJyWzJvJURNiPsZLb57aw?authuser=0&hl=es-419&rclk=1","Dra. Alejandra Villaverde","4.8","(20)","Médico","·","Segurola 2127","·","Cerrado","⋅ Abre a las 2 p.m.","011 4567-0975","https://patient.consultoriomovil.net/patient/web/doctoraalejandravillaverde/","","Sitio web","","Indicaciones","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""La mejor","médica clínica","de todos los mundos posibles ♡"""
"https://www.google.com/maps/place/Belgrano+Medicina+Integral+SRL+%28sede+central%29/data=!4m7!3m6!1s0x95bcb42aa255e27f:0xcce77b6c51c152e7!8m2!3d-34.5596843!4d-58.4624871!16s%2Fg%2F1tf6szv5!19sChIJf-JVoiq0vJUR51LBUWx758w?authuser=0&hl=es-419&rclk=1","Belgrano Medicina Integral SRL (sede central)","3.2","(215)","Laboratorio de análisis clínicos","·","·","Monroe 2681","Cerrado","⋅ Abre a las 8 a.m.","011 7078-8888","http://www.belgranomi.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Impecable","medico clínico","pediatra ginecologia atienden super bien todo.!"""
"https://www.google.com/maps/place/Centro+M%C3%A9dico+Liniers+S.+A./data=!4m7!3m6!1s0x95bcc838ffa9269b:0x9bf5d7f7d478f474!8m2!3d-34.6355109!4d-58.5235637!16s%2Fg%2F1tg82nc8!19sChIJmyap_zjIvJURdPR41PfX9Zs?authuser=0&hl=es-419&rclk=1","Centro Médico Liniers S. A.","2.9","(62)","Centro médico","·","Fragueiro 314","Cerrado","⋅ Abre a las 8 a.m.","·","011 4641-4031","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy conformes con la atención del","médico","pediatra."""
"https://www.google.com/maps/place/Centro+Medico+Ruben+Dario/data=!4m7!3m6!1s0x95bcb94775c0d2d3:0xbec0df60f39e86fe!8m2!3d-34.588196!4d-58.6315068!16s%2Fg%2F11c59_fhg4!19sChIJ09LAdUe5vJUR_oae82DfwL4?authuser=0&hl=es-419&rclk=1","Centro Medico Ruben Dario","2.9","(58)","Médico","·","·","Cerrado","⋅ Abre a las 8 a.m.","Sgto. Salazar 1407","011 7738-7345","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Buen trato, tiene obras sociales en su cartilla.""","",""
"https://www.google.com/maps/place/Sanatorio+del+Oeste+Ituzaing%C3%B3/data=!4m7!3m6!1s0x95bcbf5900e2bc6d:0x6b4dce9d03e1501e!8m2!3d-34.6543827!4d-58.660368!16s%2Fg%2F1vspspcy!19sChIJbbziAFm_vJURHlDhA53OTWs?authuser=0&hl=es-419&rclk=1","Sanatorio del Oeste Ituzaingó","2.7","(1,430)","Hospital privado","·","·","Gral. Félix Olazábal 319","Abierto las 24 horas","","","http://www.sanatoriodeloeste.com/","","Sitio web","","Indicaciones","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Más de veinte personas esperando ser atendidas y un solo","médico","."""
"https://www.google.com/maps/place/Consultorios+Medicos+Brown+-+Medicina+Para+Empresas/data=!4m7!3m6!1s0x95bcc766a8e5b18f:0x698a5253e68bbb6c!8m2!3d-34.6507278!4d-58.6175522!16s%2Fg%2F1w6r9gn2!19sChIJj7HlqGbHvJURbLuL5lNSimk?authuser=0&hl=es-419&rclk=1","Consultorios Medicos Brown - Medicina Para Empresas","4.0","(3)","Centro médico","·","Almte. Guillermo Brown 610","","","","011 4489-1204","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Consultorios+Sanitas+Life/data=!4m7!3m6!1s0x95bcc797ac74fbc7:0x6795181aedab5d8f!8m2!3d-34.684116!4d-58.560201!16s%2Fg%2F11h_1z6njh!19sChIJx_t0rJfHvJURj12r7RoYlWc?authuser=0&hl=es-419&rclk=1","Consultorios Sanitas Life","3.1","(7)","Centro médico","·","3443 Mariano Santamaría","Cerrado","⋅ Abre a las 9 a.m.","·","0810-362-0333","https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjT_O3Jkq-PAxX0Q0gAHUvQIcsYABABGgJjZQ&co=1&ase=2&gclid=Cj0KCQjw_L_FBhDmARIsAItqgt7lWcL1xJhNTjjgpwdoX55SGr0UONpkzn2R8kTtup0cOTNsz_K_WIsaAryzEALw_wcB&ohost=www.google.com&cid=CAESuAHg9nxcFhci8844F0S1g1dmzWDbdbNRrmeInJbrXNAZVLKKiBJYiQA_2Iw3IVyHzpAbjJY_62oD9YGgebaC0CBSFNYRUzUUUTVDckTN1TeCt4DHIS6WHlOQjB8qaJasCjBPVkji4lA9VaaBd7DxJlL8D7FRrhCYsMd6smYpED9vi814Wi14okt4lif1OePRunfJv3zGY4K-9HZwLuxamX0_HKx86FN0SLQADqVP0aJTkGAWQWvlull6&category=acrcp_v1_40&sig=AOD64_2aJHDjWQBbkzB3u0JG-iuE6-brkw&adurl&q&ctype=99&nis=6","","Sitio web","","Indicaciones","","","","","",""
"https://www.google.com/maps/place/ViaSano+Salud/data=!4m7!3m6!1s0x95bcc7236fddc74b:0xba70eabd4bfe324b!8m2!3d-34.684116!4d-58.560201!16s%2Fg%2F11hdsrwy8f!19sChIJS8fdbyPHvJURSzL-S73qcLo?authuser=0&hl=es-419&rclk=1","ViaSano Salud","4.4","(73)","Centro médico","·","3443 Mariano Santamaría","Cerrado","⋅ Abre a las 9 a.m.","·","0810-362-0777","https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjT_O3Jkq-PAxX0Q0gAHUvQIcsYABAAGgJjZQ&co=1&ase=2&gclid=Cj0KCQjw_L_FBhDmARIsAItqgt5Uss3QQobR7-9WX0GffUVqC9GYi77ET4ubnrfLGaDeE3fXiZzUR7caAghvEALw_wcB&ohost=www.google.com&cid=CAESuAHg9nxcFhci8844F0S1g1dmzWDbdbNRrmeInJbrXNAZVLKKiBJYiQA_2Iw3IVyHzpAbjJY_62oD9YGgebaC0CBSFNYRUzUUUTVDckTN1TeCt4DHIS6WHlOQjB8qaJasCjBPVkji4lA9VaaBd7DxJlL8D7FRrhCYsMd6smYpED9vi814Wi14okt4lif1OePRunfJv3zGY4K-9HZwLuxamX0_HKx86FN0SLQADqVP0aJTkGAWQWvlull6&category=acrcp_v1_40&sig=AOD64_20nF9QJkRsVU0zrgkGqc_UuX--pg&adurl&q&ctype=99&nis=6","","Sitio web","","Indicaciones","","","","","",""
"https://www.google.com/maps/place/Centro+M%C3%A9dico+del+Valle/data=!4m7!3m6!1s0x95bccde7cb4d4247:0x98d6758397d69d0c!8m2!3d-34.7048851!4d-58.3962527!16s%2Fg%2F11h8dvx_px!19sChIJR0JNy-fNvJURDJ3Wl4N11pg?authuser=0&hl=es-419&rclk=1","Centro Médico del Valle","4.4","(568)","Centro médico","·","·","Aristóbulo del Valle 332","Cerrado","⋅ Abre a las 9 a.m.","011 6063-1667","http://centromedicodelvalle.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente trato de todos los","médicos","y las recepcionistas."""
"https://www.google.com/maps/place/Cl%C3%ADnica+Santa+Isabel/data=!4m7!3m6!1s0x95bcca2ec2ac2b3f:0xa58da29af22ce0c9!8m2!3d-34.6317814!4d-58.4558642!16s%2Fg%2F1hc2ttpyd!19sChIJPyuswi7KvJURyeAs8pqijaU?authuser=0&hl=es-419&rclk=1","Clínica Santa Isabel","2.8","(2,192)","Hospital","·","·","Av. Directorio 2037","Abierto las 24 horas","","011 4670-8000","http://www.santaisabel.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Centro","médico","completo Muy buena atención de auxiliares y profesionales"""
"https://www.google.com/maps/place/Consultorios+Iberlucea/data=!4m7!3m6!1s0x95bccd36fcaa76b7:0xa818de869c0828b1!8m2!3d-34.7010163!4d-58.3934517!16s%2Fg%2F11n5sgqz1x!19sChIJt3aq_DbNvJURsSgInIbeGKg?authuser=0&hl=es-419&rclk=1","Consultorios Iberlucea","4.8","(119)","Centro médico","·","DTA, E. Del Valle Iberlucea 2575","·","Cerrado","⋅ Abre a las 9 a.m.","011 6412-0929","https://www.consultoriosiberlucea.com.ar/","","Sitio web","","Indicaciones","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""El","Dr","Saba , otorrino ecxelente profesional .para recomendar !!!!"""
"https://www.google.com/maps/place/Centro+M%C3%A9dico+Del+Milagro/data=!4m7!3m6!1s0x95bcced688725a75:0x84e96dd0482b3e54!8m2!3d-34.694018!4d-58.5021208!16s%2Fg%2F11b7hj_bv3!19sChIJdVpyiNbOvJURVD4rSNBt6YQ?authuser=0&hl=es-419&rclk=1","Centro Médico Del Milagro","4.3","(110)","Centro médico","·","·","DBD, Av. Vélez Sarsfield 379","Cerrado","⋅ Abre a las 9 a.m.","011 4622-9004","https://centromedicodelmilagro.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""La verdad que muy atención, super recomendable la dermatologa""","",""
"https://www.google.com/maps/place/Consultorio+Medico/data=!4m7!3m6!1s0x95bcc880167d0df1:0xc340de1aad82bb74!8m2!3d-34.667428!4d-58.5524836!16s%2Fg%2F11bbrm44t6!19sChIJ8Q19FoDIvJURdLuCrRreQMM?authuser=0&hl=es-419&rclk=1","Consultorio Medico","4.5","(2)","Médico","·","Av. General Enrique Mosconi 2083","","","","011 4484-6873","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""La","doctora","Vivona y el"
"https://www.google.com/maps/place/Consultorios+San+Justo/data=!4m7!3m6!1s0x95bcc7e0e12f3601:0x643e6cfd7a563736!8m2!3d-34.6844191!4d-58.557908!16s%2Fg%2F11b77hs1mj!19sChIJATYv4eDHvJURNjdWev1sPmQ?authuser=0&hl=es-419&rclk=1","Consultorios San Justo","3.6","(57)","Médico","·","·","","","Jujuy 3587","011 3107-8354","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mi experiencia con el otorrinolaringólogo fue muy buena.""","",""
"https://www.google.com/maps/place/Consultorio+M%C3%A9dico+Cl%C3%ADnico/data=!4m7!3m6!1s0x95bccdf876b07271:0x62dbb0da4078f307!8m2!3d-34.7066504!4d-58.3933138!16s%2Fg%2F11r6dr02g9!19sChIJcXKwdvjNvJURB_N4QNqw22I?authuser=0&hl=es-419&rclk=1","Consultorio Médico Clínico","5.0","(1)","Médico de familia","·","Juan Piñeiro 113","Cerrado","⋅ Abre a las 10 a.m.","·","011 4225-4265","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Consultorio+m%C3%A9dico+COBO/data=!4m7!3m6!1s0x95bccb1e604714f7:0xa3895bae30608e2c!8m2!3d-34.6422773!4d-58.434214!16s%2Fg%2F11tmvf53rs!19sChIJ9xRHYB7LvJURLI5gMK5biaM?authuser=0&hl=es-419&rclk=1","Consultorio médico COBO","4.7","(13)","Médico de familia","·","·","Cerrado","⋅ Abre a las 10 a.m.","Av. Cobo 1378","011 5035-4194","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy buena la atención y el","Dr","tomó su tiempo en explicar detalle."""
"https://www.google.com/maps/place/Consultorios+de+Especialidades+Medicas+Lanus/data=!4m7!3m6!1s0x95bccd16001b4b91:0xc426cac9aef09d22!8m2!3d-34.7154794!4d-58.394348!16s%2Fg%2F1thl6mkz!19sChIJkUsbABbNvJURIp3wrsnKJsQ?authuser=0&hl=es-419&rclk=1","Consultorios de Especialidades Medicas Lanus","3.7","(19)","Médico","·","E. Del Valle Iberlucea 3698","Cerrado","⋅ Abre a las 9 a.m.","","","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy recomendable el centro","médico","."""
"https://www.google.com/maps/place/Consultorio+M%C3%A9dico/data=!4m7!3m6!1s0x95bccd227805283d:0xa26674e00dedd0ee!8m2!3d-34.6969137!4d-58.4144805!16s%2Fg%2F11rssdqx5g!19sChIJPSgFeCLNvJUR7tDtDeB0ZqI?authuser=0&hl=es-419&rclk=1","Consultorio Médico","5.0","(2)","Médico","·","Santiago Plaul 2826","","","","011 2886-0627","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy amable la atención""","",""
"https://www.google.com/maps/place/Consultorios+M%C3%A9dicos+San+Carlos/data=!4m7!3m6!1s0x95bcce657f87a753:0x810d5985ef331ea8!8m2!3d-34.7345008!4d-58.4770703!16s%2Fg%2F11g69z53cl!19sChIJU6eHf2XOvJURqB4z74VZDYE?authuser=0&hl=es-419&rclk=1","Consultorios Médicos San Carlos","3.4","(40)","Centro médico","·","·","Cerrado","⋅ Abre a las 8:30 a.m.","B1827DMP, Av. Brig. Gral. Juan Manuel de Rosas 1332","011 4693-3230","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""El mejor","médico clínico","DTOR GONZÁLEZ"""
"https://www.google.com/maps/place/Consultorios+Sanitas+Life/data=!4m7!3m6!1s0x95bcc797ac74fbc7:0x6795181aedab5d8f!8m2!3d-34.684116!4d-58.560201!16s%2Fg%2F11h_1z6njh!19sChIJx_t0rJfHvJURj12r7RoYlWc?authuser=0&hl=es-419&rclk=1","Consultorios Sanitas Life","3.1","(7)","Centro médico","·","3443 Mariano Santamaría","Cerrado","⋅ Abre a las 9 a.m.","·","0810-362-0333","https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiAnejTkq-PAxVlZUgAHYo0KBUYABABGgJjZQ&co=1&ase=2&gclid=Cj0KCQjw_L_FBhDmARIsAItqgt6jA6VMoqmpl1c5U1jsuuwIUW7-X04m_DuukSxjTVbES8z1256CLgAaAvRZEALw_wcB&ohost=www.google.com&cid=CAESuAHg9pi8TmYrFPVgHoD2sFHebzGGPq_edLd4oQlB3ru87N31cLV3SyOp5R5cfYgQrD7OUoiMkVSMVDN-HOkNkvW_MiwBlvCCn_WKJd2DSPkB5BJ1qMP5EvLyo6dggOdigIrl9kl2jJw1lRuBmPjY_C2ojSNzKqa2fNvrniZqb1y7d4pJvALJRmw0ourKezAZd5eqQ5RMhMlbAKMUKKeJXz16OPu2MVMuZF5kpNQLtrGoc5gWhwOayBWD&category=acrcp_v1_40&sig=AOD64_28NmJMAvEXjwLciK6RIdsNHF6rWQ&adurl&q&ctype=99&nis=6","","Sitio web","","Indicaciones","","","","","",""
"https://www.google.com/maps/place/ViaSano+Salud/data=!4m7!3m6!1s0x95bcc7236fddc74b:0xba70eabd4bfe324b!8m2!3d-34.684116!4d-58.560201!16s%2Fg%2F11hdsrwy8f!19sChIJS8fdbyPHvJURSzL-S73qcLo?authuser=0&hl=es-419&rclk=1","ViaSano Salud","4.4","(73)","Centro médico","·","3443 Mariano Santamaría","Cerrado","⋅ Abre a las 9 a.m.","·","0810-362-0777","https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiAnejTkq-PAxVlZUgAHYo0KBUYABAAGgJjZQ&co=1&ase=2&gclid=Cj0KCQjw_L_FBhDmARIsAItqgt7gKiyCVi3jCURa2KsoL5tYHSE2HWNKksUiccvd65k7cfisNW1pWnAaAin1EALw_wcB&ohost=www.google.com&cid=CAESuAHg9pi8TmYrFPVgHoD2sFHebzGGPq_edLd4oQlB3ru87N31cLV3SyOp5R5cfYgQrD7OUoiMkVSMVDN-HOkNkvW_MiwBlvCCn_WKJd2DSPkB5BJ1qMP5EvLyo6dggOdigIrl9kl2jJw1lRuBmPjY_C2ojSNzKqa2fNvrniZqb1y7d4pJvALJRmw0ourKezAZd5eqQ5RMhMlbAKMUKKeJXz16OPu2MVMuZF5kpNQLtrGoc5gWhwOayBWD&category=acrcp_v1_40&sig=AOD64_3xAj2gC9rDHzDinALr9ZYVbIMa7A&adurl&q&ctype=99&nis=6","","Sitio web","","Indicaciones","","","","","",""
"https://www.google.com/maps/place/CONSULTORIOS+M%C3%89DICOS/data=!4m7!3m6!1s0x95bccd3cce144c67:0x92944249ad57f205!8m2!3d-34.7100796!4d-58.3907915!16s%2Fg%2F11gdkpr449!19sChIJZ0wUzjzNvJURBfJXrUlClJI?authuser=0&hl=es-419&rclk=1","CONSULTORIOS MÉDICOS","4.2","(10)","Médico de medicina general","·","Anatole France 2200","Cerrado","⋅ Abre a las 2 p.m.","·","011 4240-5550","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente clima atención y calidad de sus profesionales""","",""
"https://www.google.com/maps/place/Centro+Diagn%C3%B3stico+Lan%C3%BAs/data=!4m7!3m6!1s0x95bccd3b2d1be20f:0x91312e53f001cf3d!8m2!3d-34.70868!4d-58.386637!16s%2Fg%2F11r98lz63!19sChIJD-IbLTvNvJURPc8B8FMuMZE?authuser=0&hl=es-419&rclk=1","Centro Diagnóstico Lanús","3.4","(224)","Centro médico","·","·","Dr. Domingo Nicanor Basavilbaso 1859","Abierto las 24 horas","","011 15-4945-0264","http://www.diagnosticolanus.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente atención del personal, tanto","medico","como de recepción"""
"https://www.google.com/maps/place/Servicio+Medico/data=!4m7!3m6!1s0x95bccb08302834b9:0x9bd1abf4ba4a57f!8m2!3d-34.6271223!4d-58.3994496!16s%2Fg%2F11g0ssptrd!19sChIJuTQoMAjLvJURf6WkS78avQk?authuser=0&hl=es-419&rclk=1","Servicio Medico","4.0","(5)","Médico","·","Av. Pavón 2455","Cerrado","⋅ Abre a las 8 a.m.","","","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Consultorio+Cimel/data=!4m7!3m6!1s0x95bccd2521e4eb3f:0x8c145f1fb4f14dc1!8m2!3d-34.7069347!4d-58.3856654!16s%2Fg%2F11bbrktjl0!19sChIJP-vkISXNvJURwU3xtB9fFIw?authuser=0&hl=es-419&rclk=1","Consultorio Cimel","4.0","(51)","Clínica ambulatoria","·","·","Tucumán 1314","Cerrado","⋅ Abre a las 8 a.m.","011 4249-3412","http://www.cimel-cr.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Dr",". Mariño, excelente persona y excelente"
"https://www.google.com/maps/place/Dr.+Eugenio+Martin+Lawrie,+M%C3%A9dico+cl%C3%ADnico/data=!4m7!3m6!1s0x95bccd99e8c2b3f7:0x68016ead45ee21b7!8m2!3d-34.7058971!4d-58.3835213!16s%2Fg%2F11lfcrmj0b!19sChIJ97PC6JnNvJURtyHuRa1uAWg?authuser=0&hl=es-419&rclk=1","Dr. Eugenio Martin Lawrie, Médico clínico","5.0","(1)","Médico","·","·","Basavilbaso 1529","Cerrado","⋅ Abre a las 8 a.m. del sáb","","https://www.doctoraliar.com/eugenio-martin-lawrie/medico-clinico/lanus-este?utm_source=google&utm_medium=gmb&utm_campaign=111278&utm_content=website","","Sitio web","","Indicaciones","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente servicio, quisiera saber dónde atiende ahora?""","",""
"https://www.google.com/maps/place/Dra/data=!4m7!3m6!1s0x95bcc990690891a1:0xd446ec568dae72ad!8m2!3d-34.6336795!4d-58.4765374!16s%2Fg%2F1th0p293!19sChIJoZEIaZDJvJURrXKujVbsRtQ?authuser=0&hl=es-419&rclk=1","Dra","3.5","(8)","Médico","·","Dolores 75","Abierto las 24 horas","","·","011 4612-8827","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente profesional y persona .""","",""
"https://www.google.com/maps/place/Consultorios+del+Valle/data=!4m7!3m6!1s0x95bccd3d491e2549:0xe78acb99800e9923!8m2!3d-34.7108178!4d-58.3933447!16s%2Fg%2F11dzsf9xmr!19sChIJSSUeST3NvJURI5kOgJnLiuc?authuser=0&hl=es-419&rclk=1","Consultorios del Valle","4.3","(4)","Psiquiatra","·","E. Del Valle Iberlucea 3240","Cerrado","⋅ Abre a las 11:30 a.m. del jue","·","011 5428-9984","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy lindo lugar y muy buena atención de lrecepción""","",""
"https://www.google.com/maps/place/Consultorio+Comunitario+Celina/data=!4m7!3m6!1s0x95bccec93d0dc46d:0x6a19aba1d8db1515!8m2!3d-34.6952009!4d-58.4902321!16s%2Fg%2F11cs39f90f!19sChIJbcQNPcnOvJURFRXb2KGrGWo?authuser=0&hl=es-419&rclk=1","Consultorio Comunitario Celina","4.2","(24)","Médico de medicina general","·","J. H, Unanue 1174","Cerrado","⋅ Abre a las 8 a.m.","·","011 6112-7023","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Buena atención 👏🏻 la secretaria un amor.""","",""
"https://www.google.com/maps/place/Centro+Medico+Comunitario+Azul/data=!4m7!3m6!1s0x95bccd912da5ec7f:0x8b7d6e1d8b2cc1fa!8m2!3d-34.7357138!4d-58.4318882!16s%2Fg%2F1tx4873q!19sChIJf-ylLZHNvJUR-sEsix1ufYs?authuser=0&hl=es-419&rclk=1","Centro Medico Comunitario Azul","3.4","(172)","Centro médico","·","·","Luis Siciliano 1887","Cerrado","⋅ Abre a las 9 a.m.","4276-3197","https://wa.me/5491123862956","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Siempre buena atención!lsuper recomendable y accesibles precios""","",""
"https://www.google.com/maps/place/Cl%C3%ADnica+Privada+Del+Buen+Pastor/data=!4m7!3m6!1s0x95bcc8876ad46325:0x234ff1598bc0c884!8m2!3d-34.6662437!4d-58.5471035!16s%2Fg%2F11dxhyfwq3!19sChIJJWPUaofIvJURhMjAi1nxTyM?authuser=0&hl=es-419&rclk=1","Clínica Privada Del Buen Pastor","3.1","(903)","Clínica ambulatoria","·","·","Av. General Enrique Mosconi 1716","Abierto las 24 horas","","011 4616-8800","http://www.grupodbp.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""El trato del personal de enfermería y algunos","médicos","es muy bueno."""
